model,img_size,fold,f1_macro,f1_weighted,accuracy,precision_macro,recall_macro,precision_per_class,recall_per_class,f1_per_class
densenet121_cbam,224,10,0.6782531564479587,0.8577871000930163,0.8539823008849557,0.6657189021319456,0.702077497665733,"[0.6086956521739131, 1.0, 0.5, 0.9391891891891891, 0.375, 0.5714285714285714]","[0.7777777777777778, 0.8928571428571429, 0.5, 0.9084967320261438, 0.3333333333333333, 0.8]","[0.6829268292682927, 0.9433962264150944, 0.5, 0.9235880398671097, 0.35294117647058826, 0.6666666666666666]"
densenet121_cbam,224,11,0.7368857176713558,0.8621298921494207,0.8546255506607929,0.6972205934312111,0.8078979777028779,"[0.65, 0.9310344827586207, 0.5454545454545454, 0.9568345323741008, 0.6, 0.5]","[0.6842105263157895, 0.9310344827586207, 0.8571428571428571, 0.875, 0.6, 0.9]","[0.6666666666666666, 0.9310344827586207, 0.6666666666666666, 0.9140893470790378, 0.6, 0.6428571428571429]"
densenet121_cbam,224,12,0.7559403869476392,0.8781389552049024,0.8722466960352423,0.7138095238095238,0.8160033486712254,"[0.64, 0.9285714285714286, 0.7, 0.9714285714285714, 0.4, 0.6428571428571429]","[0.8421052631578947, 0.896551724137931, 1.0, 0.8947368421052632, 0.4444444444444444, 0.8181818181818182]","[0.7272727272727273, 0.9122807017543859, 0.8235294117647058, 0.9315068493150684, 0.42105263157894735, 0.72]"
densenet121_cbam,224,13,0.6901827910078957,0.8473971178344498,0.8362831858407079,0.6555614656587893,0.759791480617252,"[0.6818181818181818, 0.9629629629629629, 0.42857142857142855, 0.948905109489051, 0.4444444444444444, 0.4666666666666667]","[0.7894736842105263, 0.896551724137931, 0.42857142857142855, 0.8552631578947368, 0.8888888888888888, 0.7]","[0.7317073170731707, 0.9285714285714286, 0.42857142857142855, 0.8996539792387543, 0.5925925925925926, 0.56]"
densenet121_cbam,224,14,0.7259433673427517,0.8802154330381404,0.8805309734513275,0.7555468607808898,0.7166384591747569,"[0.8823529411764706, 0.9629629629629629, 0.75, 0.9225806451612903, 0.4, 0.6153846153846154]","[0.7894736842105263, 0.896551724137931, 0.42857142857142855, 0.9407894736842105, 0.4444444444444444, 0.8]","[0.8333333333333334, 0.9285714285714286, 0.5454545454545454, 0.9315960912052117, 0.42105263157894735, 0.6956521739130435]"
densenet121_cbam,224,15,0.674343281799422,0.8576832696534606,0.8539823008849557,0.6689889631066102,0.7222883597883598,"[0.75, 0.9642857142857143, 0.38461538461538464, 0.9444444444444444, 0.5, 0.47058823529411764]","[0.8333333333333334, 0.9642857142857143, 0.625, 0.8888888888888888, 0.2222222222222222, 0.8]","[0.7894736842105263, 0.9642857142857143, 0.47619047619047616, 0.9158249158249159, 0.3076923076923077, 0.5925925925925926]"
efficientnetb3_cbam,192,1,0.7850223353959701,0.8981869838549895,0.9030837004405287,0.7952759605985413,0.8020114942528735,"[0.75, 0.9615384615384616, 0.7, 0.9419354838709677, 0.6, 0.8181818181818182]","[0.7894736842105263, 0.8620689655172413, 1.0, 0.9605263157894737, 0.3, 0.9]","[0.7692307692307693, 0.9090909090909091, 0.8235294117647058, 0.9511400651465798, 0.4, 0.8571428571428571]"
efficientnetb3_cbam,192,2,0.7975040885791392,0.9082464568341739,0.9118942731277533,0.8235097278200727,0.8040504103344394,"[0.85, 0.9655172413793104, 0.6363636363636364, 0.9415584415584416, 0.8333333333333334, 0.7142857142857143]","[0.8947368421052632, 0.9655172413793104, 1.0, 0.9539473684210527, 0.5555555555555556, 0.45454545454545453]","[0.8717948717948718, 0.9655172413793104, 0.7777777777777778, 0.9477124183006536, 0.6666666666666666, 0.5555555555555556]"
efficientnetb3_cbam,192,3,0.7012375722527526,0.866080381754342,0.8716814159292036,0.7496941486392963,0.7091440286540105,"[0.8571428571428571, 0.9629629629629629, 0.6, 0.9113924050632911, 0.6666666666666666, 0.5]","[0.631578947368421, 0.896551724137931, 0.8571428571428571, 0.9473684210526315, 0.2222222222222222, 0.7]","[0.7272727272727273, 0.9285714285714286, 0.7058823529411765, 0.9290322580645162, 0.3333333333333333, 0.5833333333333334]"
efficientnetb3_cbam,192,4,0.8321305771409993,0.9171228436227489,0.915929203539823,0.8308740192846154,0.837280461690625,"[0.7619047619047619, 1.0, 0.8333333333333334, 0.9536423841059603, 0.8, 0.6363636363636364]","[0.8421052631578947, 0.9310344827586207, 0.7142857142857143, 0.9473684210526315, 0.8888888888888888, 0.7]","[0.8, 0.9642857142857143, 0.7692307692307693, 0.9504950495049505, 0.8421052631578947, 0.6666666666666666]"
efficientnetb3_cbam,192,5,0.7511025573343418,0.8918185608438959,0.8938053097345132,0.7843562886666335,0.7434368191721132,"[0.7777777777777778, 0.9655172413793104, 0.75, 0.935064935064935, 0.5, 0.7777777777777778]","[0.7777777777777778, 1.0, 0.375, 0.9411764705882353, 0.6666666666666666, 0.7]","[0.7777777777777778, 0.9824561403508771, 0.5, 0.9381107491856677, 0.5714285714285714, 0.7368421052631579]"
efficientnetb3_cbam,192,6,0.7353087476212835,0.8696907061310258,0.8634361233480177,0.7117327117327118,0.7729949874686716,"[0.8, 0.9666666666666667, 0.5, 0.9370629370629371, 0.6666666666666666, 0.4]","[0.8421052631578947, 1.0, 0.7142857142857143, 0.881578947368421, 0.6, 0.6]","[0.8205128205128205, 0.9830508474576272, 0.5882352941176471, 0.9084745762711864, 0.631578947368421, 0.48]"
efficientnetb3_cbam,192,7,0.7748681037653716,0.8913494436217969,0.8854625550660793,0.7561068117574967,0.8121809334377393,"[0.7619047619047619, 0.9583333333333334, 0.7142857142857143, 0.9657534246575342, 0.6363636363636364, 0.5]","[0.8421052631578947, 0.7931034482758621, 0.7142857142857143, 0.9276315789473685, 0.7777777777777778, 0.8181818181818182]","[0.8, 0.8679245283018868, 0.7142857142857143, 0.9463087248322147, 0.7, 0.6206896551724138]"
efficientnetb3_cbam,192,8,0.7278026272472408,0.8901291542533687,0.8938053097345132,0.7502285513361464,0.7263046265088008,"[0.7777777777777778, 0.9583333333333334, 0.5555555555555556, 0.9430379746835443, 0.6, 0.6666666666666666]","[0.7368421052631579, 0.7931034482758621, 0.7142857142857143, 0.9802631578947368, 0.3333333333333333, 0.8]","[0.7567567567567568, 0.8679245283018868, 0.625, 0.9612903225806452, 0.42857142857142855, 0.7272727272727273]"
efficientnetb3_cbam,192,9,0.7920966234465426,0.9027532634615538,0.8938053097345132,0.7713011584528969,0.841739646049991,"[0.6956521739130435, 1.0, 0.6666666666666666, 0.9787234042553191, 0.4117647058823529, 0.875]","[0.8421052631578947, 0.9655172413793104, 0.8571428571428571, 0.9078947368421053, 0.7777777777777778, 0.7]","[0.7619047619047619, 0.9824561403508771, 0.75, 0.9419795221843004, 0.5384615384615384, 0.7777777777777778]"
efficientnetb3_cbam,192,10,0.7078855590942618,0.8569619337612606,0.8495575221238938,0.6791287068384508,0.7645541549953315,"[0.7058823529411765, 0.84375, 0.5555555555555556, 0.9640287769784173, 0.5555555555555556, 0.45]","[0.6666666666666666, 0.9642857142857143, 0.625, 0.8758169934640523, 0.5555555555555556, 0.9]","[0.6857142857142857, 0.9, 0.5882352941176471, 0.9178082191780822, 0.5555555555555556, 0.6]"
efficientnetb3_cbam,192,11,0.7587258719219978,0.8752514991488441,0.8678414096916299,0.7408576458752515,0.8114067496327024,"[0.7857142857142857, 0.9, 0.8571428571428571, 0.9647887323943662, 0.4375, 0.5]","[0.5789473684210527, 0.9310344827586207, 0.8571428571428571, 0.9013157894736842, 0.7, 0.9]","[0.6666666666666666, 0.9152542372881356, 0.8571428571428571, 0.9319727891156463, 0.5384615384615384, 0.6428571428571429]"
efficientnetb3_cbam,192,12,0.851632992759613,0.9353923582616359,0.9383259911894273,0.9046176046176045,0.8464026227184123,"[0.8, 0.9666666666666667, 0.7, 0.961038961038961, 1.0, 1.0]","[0.8421052631578947, 1.0, 1.0, 0.9736842105263158, 0.4444444444444444, 0.8181818181818182]","[0.8205128205128205, 0.9830508474576272, 0.8235294117647058, 0.9673202614379085, 0.6153846153846154, 0.9]"
efficientnetb3_cbam,192,13,0.646774404137658,0.8629531562297265,0.8672566371681416,0.6866667868777574,0.6291071308539549,"[0.7777777777777778, 0.9629629629629629, 0.2, 0.9177215189873418, 0.8, 0.46153846153846156]","[0.7368421052631579, 0.896551724137931, 0.14285714285714285, 0.9539473684210527, 0.4444444444444444, 0.6]","[0.7567567567567568, 0.9285714285714286, 0.16666666666666666, 0.9354838709677419, 0.5714285714285714, 0.5217391304347826]"
efficientnetb3_cbam,192,14,0.730091515112035,0.8819860399397462,0.8805309734513275,0.7274006604879087,0.7499787543571573,"[0.68, 1.0, 0.5, 0.9463087248322147, 0.6666666666666666, 0.5714285714285714]","[0.8947368421052632, 0.896551724137931, 0.7142857142857143, 0.9276315789473685, 0.6666666666666666, 0.4]","[0.7727272727272727, 0.9454545454545454, 0.5882352941176471, 0.9368770764119602, 0.6666666666666666, 0.47058823529411764]"
efficientnetb3_cbam,192,15,0.7716414732808176,0.8808268693442058,0.8805309734513275,0.7743674024633777,0.7784274821039526,"[0.6470588235294118, 0.9285714285714286, 0.8333333333333334, 0.9342105263157895, 0.6363636363636364, 0.6666666666666666]","[0.6111111111111112, 0.9285714285714286, 0.625, 0.9281045751633987, 0.7777777777777778, 0.8]","[0.6285714285714286, 0.9285714285714286, 0.7142857142857143, 0.9311475409836065, 0.7, 0.7272727272727273]"
efficientnetb3_cbam,224,1,0.7775503872220746,0.9008993331949504,0.9074889867841409,0.8348099896842035,0.7544378186846427,"[0.7619047619047619, 0.9629629629629629, 0.7142857142857143, 0.9308176100628931, 0.75, 0.8888888888888888]","[0.8421052631578947, 0.896551724137931, 0.7142857142857143, 0.9736842105263158, 0.3, 0.8]","[0.8, 0.9285714285714286, 0.7142857142857143, 0.9517684887459807, 0.42857142857142855, 0.8421052631578947]"
efficientnetb3_cbam,224,2,0.7767023911240765,0.8875362376738198,0.8854625550660793,0.780944265123268,0.7764873805028071,"[0.9411764705882353, 0.9, 0.8571428571428571, 0.9337748344370861, 0.625, 0.42857142857142855]","[0.8421052631578947, 0.9310344827586207, 0.8571428571428571, 0.9276315789473685, 0.5555555555555556, 0.5454545454545454]","[0.8888888888888888, 0.9152542372881356, 0.8571428571428571, 0.9306930693069307, 0.5882352941176471, 0.48]"
efficientnetb3_cbam,224,3,0.7648226574619329,0.8783957068619043,0.8716814159292036,0.7468650546561505,0.7972078183965662,"[0.6818181818181818, 1.0, 0.75, 0.9452054794520548, 0.6666666666666666, 0.4375]","[0.7894736842105263, 0.8620689655172413, 0.8571428571428571, 0.9078947368421053, 0.6666666666666666, 0.7]","[0.7317073170731707, 0.9259259259259259, 0.8, 0.9261744966442953, 0.6666666666666666, 0.5384615384615384]"
efficientnetb3_cbam,224,4,0.7791548689853776,0.8958026574195764,0.8893805309734514,0.7643140301963832,0.8170561701187836,"[0.64, 1.0, 0.6666666666666666, 0.972027972027972, 0.7777777777777778, 0.5294117647058824]","[0.8421052631578947, 0.896551724137931, 0.5714285714285714, 0.9144736842105263, 0.7777777777777778, 0.9]","[0.7272727272727273, 0.9454545454545454, 0.6153846153846154, 0.9423728813559322, 0.7777777777777778, 0.6666666666666666]"
efficientnetb3_cbam,224,5,0.7805717072744937,0.9094490080729429,0.911504424778761,0.8251854200799816,0.7494125427948957,"[0.8235294117647058, 1.0, 0.8333333333333334, 0.9371069182389937, 0.5, 0.8571428571428571]","[0.7777777777777778, 0.9642857142857143, 0.625, 0.9738562091503268, 0.5555555555555556, 0.6]","[0.8, 0.9818181818181818, 0.7142857142857143, 0.9551282051282052, 0.5263157894736842, 0.7058823529411765]"
efficientnetb3_cbam,224,6,0.7345426644738322,0.8933567657180331,0.8942731277533039,0.7445353579459538,0.7407613862241811,"[0.7727272727272727, 0.9642857142857143, 0.5714285714285714, 0.9536423841059603, 0.5384615384615384, 0.6666666666666666]","[0.8947368421052632, 0.9310344827586207, 0.5714285714285714, 0.9473684210526315, 0.7, 0.4]","[0.8292682926829268, 0.9473684210526315, 0.5714285714285714, 0.9504950495049505, 0.6086956521739131, 0.5]"
efficientnetb3_cbam,224,7,0.7473829821783786,0.8867726542829352,0.8810572687224669,0.735769273812752,0.7783237591540678,"[0.6956521739130435, 1.0, 0.7142857142857143, 0.9662162162162162, 0.5, 0.5384615384615384]","[0.8421052631578947, 0.7586206896551724, 0.7142857142857143, 0.9407894736842105, 0.7777777777777778, 0.6363636363636364]","[0.7619047619047619, 0.8627450980392157, 0.7142857142857143, 0.9533333333333334, 0.6086956521739131, 0.5833333333333334]"
efficientnetb3_cbam,224,8,0.7523693218995103,0.9020874089838276,0.8982300884955752,0.7451371616739751,0.784512886622687,"[0.8823529411764706, 1.0, 0.46153846153846156, 0.9602649006622517, 0.5, 0.6666666666666666]","[0.7894736842105263, 0.8620689655172413, 0.8571428571428571, 0.9539473684210527, 0.4444444444444444, 0.8]","[0.8333333333333334, 0.9259259259259259, 0.6, 0.9570957095709571, 0.47058823529411764, 0.7272727272727273]"
efficientnetb3_cbam,224,9,0.7750246607298665,0.887024271795042,0.8849557522123894,0.7649603174603175,0.7966060985797828,"[0.8666666666666667, 1.0, 0.625, 0.9266666666666666, 0.6, 0.5714285714285714]","[0.6842105263157895, 1.0, 0.7142857142857143, 0.9144736842105263, 0.6666666666666666, 0.8]","[0.7647058823529411, 1.0, 0.6666666666666666, 0.9205298013245033, 0.631578947368421, 0.6666666666666666]"
efficientnetb3_cbam,224,10,0.8058002889157252,0.9073565658624906,0.911504424778761,0.852579365079365,0.7769607843137255,"[0.8, 1.0, 0.8571428571428571, 0.925, 0.7, 0.8333333333333334]","[0.6666666666666666, 1.0, 0.75, 0.9673202614379085, 0.7777777777777778, 0.5]","[0.7272727272727273, 1.0, 0.8, 0.9456869009584664, 0.7368421052631579, 0.625]"
efficientnetb3_cbam,224,11,0.6901486087012404,0.8526759290635942,0.8546255506607929,0.7435127714202417,0.6961876674444732,"[0.5161290322580645, 1.0, 0.7142857142857143, 0.9276315789473685, 0.6666666666666666, 0.6363636363636364]","[0.8421052631578947, 0.7931034482758621, 0.7142857142857143, 0.9276315789473685, 0.2, 0.7]","[0.64, 0.8846153846153846, 0.7142857142857143, 0.9276315789473685, 0.3076923076923077, 0.6666666666666666]"
efficientnetb3_cbam,224,12,0.7325071747105646,0.8881369468302942,0.8898678414096917,0.7317182567182566,0.7807915054965872,"[0.8888888888888888, 0.9333333333333333, 0.5, 0.9527027027027027, 0.5, 0.6153846153846154]","[0.8421052631578947, 0.9655172413793104, 1.0, 0.9276315789473685, 0.2222222222222222, 0.7272727272727273]","[0.8648648648648649, 0.9491525423728814, 0.6666666666666666, 0.94, 0.3076923076923077, 0.6666666666666666]"
efficientnetb3_cbam,224,13,0.7483105085393608,0.891330463001882,0.8893805309734514,0.7360024489334833,0.7626702052065029,"[0.6818181818181818, 0.896551724137931, 0.5714285714285714, 0.9662162162162162, 0.7, 0.6]","[0.7894736842105263, 0.896551724137931, 0.5714285714285714, 0.9407894736842105, 0.7777777777777778, 0.6]","[0.7317073170731707, 0.896551724137931, 0.5714285714285714, 0.9533333333333334, 0.7368421052631579, 0.6]"
efficientnetb3_cbam,224,14,0.775124003628433,0.8990358281286908,0.8982300884955752,0.7901393245807675,0.7836917485284092,"[0.8421052631578947, 1.0, 0.8, 0.9403973509933775, 0.5333333333333333, 0.625]","[0.8421052631578947, 0.9655172413793104, 0.5714285714285714, 0.9342105263157895, 0.8888888888888888, 0.5]","[0.8421052631578947, 0.9824561403508771, 0.6666666666666666, 0.9372937293729373, 0.6666666666666666, 0.5555555555555556]"
efficientnetb3_cbam,224,15,0.7978811682775877,0.9070768977079096,0.9070796460176991,0.805188270510851,0.8003112356053532,"[0.8571428571428571, 1.0, 0.6666666666666666, 0.9419354838709677, 0.75, 0.6153846153846154]","[0.6666666666666666, 0.9642857142857143, 0.75, 0.954248366013072, 0.6666666666666666, 0.8]","[0.75, 0.9818181818181818, 0.7058823529411765, 0.948051948051948, 0.7058823529411765, 0.6956521739130435]"
resnet50_cbam,192,1,0.719610546010685,0.8631868338507975,0.8546255506607929,0.7226635049063551,0.7376004666839514,"[0.65, 0.9259259259259259, 0.5714285714285714, 0.9452054794520548, 0.3684210526315789, 0.875]","[0.6842105263157895, 0.8620689655172413, 0.5714285714285714, 0.9078947368421053, 0.7, 0.7]","[0.6666666666666666, 0.8928571428571429, 0.5714285714285714, 0.9261744966442953, 0.4827586206896552, 0.7777777777777778]"
resnet50_cbam,192,2,0.731465532108431,0.8683693767095545,0.8634361233480177,0.7056588886986188,0.7653717190922275,"[0.7391304347826086, 0.896551724137931, 0.625, 0.951048951048951, 0.5555555555555556, 0.4666666666666667]","[0.8947368421052632, 0.896551724137931, 0.7142857142857143, 0.8947368421052632, 0.5555555555555556, 0.6363636363636364]","[0.8095238095238095, 0.896551724137931, 0.6666666666666666, 0.9220338983050848, 0.5555555555555556, 0.5384615384615384]"
resnet50_cbam,192,3,0.6375536332741237,0.8313745259703947,0.831858407079646,0.6550517973023281,0.6322607284494762,"[0.7692307692307693, 0.9259259259259259, 0.3333333333333333, 0.89171974522293, 0.45454545454545453, 0.5555555555555556]","[0.5263157894736842, 0.8620689655172413, 0.42857142857142855, 0.9210526315789473, 0.5555555555555556, 0.5]","[0.625, 0.8928571428571429, 0.375, 0.9061488673139159, 0.5, 0.5263157894736842]"
resnet50_cbam,192,4,0.7057637998885475,0.8469451333830825,0.827433628318584,0.6474434035909445,0.8346732492149916,"[0.6785714285714286, 1.0, 0.35714285714285715, 0.9918032786885246, 0.42857142857142855, 0.42857142857142855]","[1.0, 0.9310344827586207, 0.7142857142857143, 0.7960526315789473, 0.6666666666666666, 0.9]","[0.8085106382978723, 0.9642857142857143, 0.47619047619047616, 0.8832116788321168, 0.5217391304347826, 0.5806451612903226]"
resnet50_cbam,192,5,0.7360521773834466,0.8884075813498536,0.8849557522123894,0.7314712615485242,0.7454209461562402,"[0.7222222222222222, 0.9629629629629629, 0.5555555555555556, 0.9536423841059603, 0.4166666666666667, 0.7777777777777778]","[0.7222222222222222, 0.9285714285714286, 0.625, 0.9411764705882353, 0.5555555555555556, 0.7]","[0.7222222222222222, 0.9454545454545454, 0.5882352941176471, 0.9473684210526315, 0.47619047619047616, 0.7368421052631579]"
resnet50_cbam,192,6,0.7314117735500169,0.8832116011145796,0.8854625550660793,0.7582247203214943,0.7128305677988074,"[0.8888888888888888, 0.9333333333333333, 0.6, 0.9225806451612903, 0.75, 0.45454545454545453]","[0.8421052631578947, 0.9655172413793104, 0.42857142857142855, 0.9407894736842105, 0.6, 0.5]","[0.8648648648648649, 0.9491525423728814, 0.5, 0.9315960912052117, 0.6666666666666666, 0.47619047619047616]"
resnet50_cbam,192,7,0.7120243434599871,0.8669978366864135,0.8634361233480177,0.7619966604403691,0.7160825369763663,"[0.75, 0.96, 1.0, 0.9337748344370861, 0.4666666666666667, 0.46153846153846156]","[0.7894736842105263, 0.8275862068965517, 0.42857142857142855, 0.9276315789473685, 0.7777777777777778, 0.5454545454545454]","[0.7692307692307693, 0.8888888888888888, 0.6, 0.9306930693069307, 0.5833333333333334, 0.5]"
resnet50_cbam,192,8,0.6928023797668841,0.8817571708165398,0.8805309734513275,0.6903727673022976,0.715005905568519,"[0.7222222222222222, 0.9285714285714286, 0.6, 0.9664429530201343, 0.3, 0.625]","[0.6842105263157895, 0.896551724137931, 0.42857142857142855, 0.9473684210526315, 0.3333333333333333, 1.0]","[0.7027027027027027, 0.9122807017543859, 0.5, 0.9568106312292359, 0.3157894736842105, 0.7692307692307693]"
resnet50_cbam,192,9,0.7392310003785365,0.8877250810912909,0.8805309734513275,0.7251745813859746,0.7779865132179107,"[0.8095238095238095, 0.9032258064516129, 0.5, 0.9716312056737588, 0.3888888888888889, 0.7777777777777778]","[0.8947368421052632, 0.9655172413793104, 0.42857142857142855, 0.9013157894736842, 0.7777777777777778, 0.7]","[0.85, 0.9333333333333333, 0.46153846153846156, 0.9351535836177475, 0.5185185185185185, 0.7368421052631579]"
resnet50_cbam,192,10,0.7594526698949822,0.8944560451158166,0.8982300884955752,0.8101463800932973,0.7379084967320262,"[1.0, 0.9032258064516129, 0.8, 0.930379746835443, 0.5, 0.7272727272727273]","[0.6111111111111112, 1.0, 0.5, 0.9607843137254902, 0.5555555555555556, 0.8]","[0.7586206896551724, 0.9491525423728814, 0.6153846153846154, 0.9453376205787781, 0.5263157894736842, 0.7619047619047619]"
resnet50_cbam,192,11,0.6896201633592725,0.8428601019292128,0.8193832599118943,0.6527816830429783,0.7854874254602021,"[0.8, 0.96, 0.45454545454545453, 0.9767441860465116, 0.30434782608695654, 0.42105263157894735]","[0.8421052631578947, 0.8275862068965517, 0.7142857142857143, 0.8289473684210527, 0.7, 0.8]","[0.8205128205128205, 0.8888888888888888, 0.5555555555555556, 0.896797153024911, 0.42424242424242425, 0.5517241379310345]"
resnet50_cbam,192,12,0.787703968290681,0.8907113771956242,0.8898678414096917,0.8039986701751407,0.8053806363697471,"[0.9285714285714286, 0.9642857142857143, 0.6363636363636364, 0.9281045751633987, 0.8333333333333334, 0.5333333333333333]","[0.6842105263157895, 0.9310344827586207, 1.0, 0.9342105263157895, 0.5555555555555556, 0.7272727272727273]","[0.7878787878787878, 0.9473684210526315, 0.7777777777777778, 0.9311475409836065, 0.6666666666666666, 0.6153846153846154]"
resnet50_cbam,192,13,0.6880160663055399,0.8791161434966744,0.8761061946902655,0.7027068934963672,0.748871700323606,"[0.7894736842105263, 0.9615384615384616, 0.5, 0.9722222222222222, 0.5384615384615384, 0.45454545454545453]","[0.7894736842105263, 0.8620689655172413, 0.14285714285714285, 0.9210526315789473, 0.7777777777777778, 1.0]","[0.7894736842105263, 0.9090909090909091, 0.2222222222222222, 0.9459459459459459, 0.6363636363636364, 0.625]"
resnet50_cbam,192,14,0.7359654283192514,0.8990141148663657,0.8938053097345132,0.7111586689172896,0.7672931130508264,"[0.85, 0.9655172413793104, 0.5, 0.9724137931034482, 0.36363636363636365, 0.6153846153846154]","[0.8947368421052632, 0.9655172413793104, 0.5714285714285714, 0.9276315789473685, 0.4444444444444444, 0.8]","[0.8717948717948718, 0.9655172413793104, 0.5333333333333333, 0.9494949494949495, 0.4, 0.6956521739130435]"
resnet50_cbam,192,15,0.7392667242914768,0.8733899938666433,0.8716814159292036,0.7328703703703704,0.7470160286336758,"[0.6190476190476191, 0.9642857142857143, 0.625, 0.9333333333333333, 0.5555555555555556, 0.7]","[0.7222222222222222, 0.9642857142857143, 0.625, 0.9150326797385621, 0.5555555555555556, 0.7]","[0.6666666666666666, 0.9642857142857143, 0.625, 0.9240924092409241, 0.5555555555555556, 0.7]"
resnet50_cbam,224,1,0.7101487835339326,0.8710322987402488,0.8722466960352423,0.7477349661489446,0.6873811684383372,"[0.5833333333333334, 0.9259259259259259, 0.6666666666666666, 0.9354838709677419, 0.375, 1.0]","[0.7368421052631579, 0.8620689655172413, 0.5714285714285714, 0.9539473684210527, 0.3, 0.7]","[0.6511627906976745, 0.8928571428571429, 0.6153846153846154, 0.9446254071661238, 0.3333333333333333, 0.8235294117647058]"
resnet50_cbam,224,2,0.7596942039826461,0.9020699167350719,0.9030837004405287,0.775421712600277,0.7461353008086221,"[0.9411764705882353, 0.9310344827586207, 0.6666666666666666, 0.9419354838709677, 0.4444444444444444, 0.7272727272727273]","[0.8421052631578947, 0.9310344827586207, 0.5714285714285714, 0.9605263157894737, 0.4444444444444444, 0.7272727272727273]","[0.8888888888888888, 0.9310344827586207, 0.6153846153846154, 0.9511400651465798, 0.4444444444444444, 0.7272727272727273]"
resnet50_cbam,224,3,0.6457847353350675,0.8370943336542208,0.8407079646017699,0.6656240521686381,0.6326018590537646,"[0.625, 0.8928571428571429, 0.5, 0.9044585987261147, 0.5714285714285714, 0.5]","[0.5263157894736842, 0.8620689655172413, 0.42857142857142855, 0.9342105263157895, 0.4444444444444444, 0.6]","[0.5714285714285714, 0.8771929824561403, 0.46153846153846156, 0.919093851132686, 0.5, 0.5454545454545454]"
resnet50_cbam,224,4,0.7587256148420481,0.8850693036298973,0.8761061946902655,0.712074204546625,0.8384188440449784,"[0.782608695652174, 0.9333333333333333, 0.5714285714285714, 0.9850746268656716, 0.5, 0.5]","[0.9473684210526315, 0.9655172413793104, 0.5714285714285714, 0.868421052631579, 0.7777777777777778, 0.9]","[0.8571428571428571, 0.9491525423728814, 0.5714285714285714, 0.9230769230769231, 0.6086956521739131, 0.6428571428571429]"
resnet50_cbam,224,5,0.7330714250012496,0.8935401547511468,0.8893805309734514,0.7166524943310657,0.7650015561780269,"[0.8, 1.0, 0.5714285714285714, 0.9659863945578231, 0.4, 0.5625]","[0.8888888888888888, 0.9285714285714286, 0.5, 0.9281045751633987, 0.4444444444444444, 0.9]","[0.8421052631578947, 0.9629629629629629, 0.5333333333333333, 0.9466666666666667, 0.42105263157894735, 0.6923076923076923]"
resnet50_cbam,224,6,0.7310062751334901,0.8914866442518047,0.9030837004405287,0.8540989806807642,0.6705060063952986,"[0.9411764705882353, 0.9655172413793104, 1.0, 0.9036144578313253, 0.7142857142857143, 0.6]","[0.8421052631578947, 0.9655172413793104, 0.42857142857142855, 0.9868421052631579, 0.5, 0.3]","[0.8888888888888888, 0.9655172413793104, 0.6, 0.9433962264150944, 0.5882352941176471, 0.4]"
resnet50_cbam,224,7,0.7255926628658026,0.8774506015405622,0.8766519823788547,0.7218875258402321,0.731579853063519,"[0.8235294117647058, 0.896551724137931, 0.625, 0.9407894736842105, 0.5, 0.5454545454545454]","[0.7368421052631579, 0.896551724137931, 0.7142857142857143, 0.9407894736842105, 0.5555555555555556, 0.5454545454545454]","[0.7777777777777778, 0.896551724137931, 0.6666666666666666, 0.9407894736842105, 0.5263157894736842, 0.5454545454545454]"
resnet50_cbam,224,8,0.7277549697458164,0.8895421695537125,0.8893805309734514,0.7355991312131662,0.746835479503356,"[0.8333333333333334, 0.9629629629629629, 0.45454545454545453, 0.9473684210526315, 0.6, 0.6153846153846154]","[0.7894736842105263, 0.896551724137931, 0.7142857142857143, 0.9473684210526315, 0.3333333333333333, 0.8]","[0.8108108108108109, 0.9285714285714286, 0.5555555555555556, 0.9473684210526315, 0.42857142857142855, 0.6956521739130435]"
resnet50_cbam,224,9,0.7528157669132912,0.8967724453119869,0.8938053097345132,0.7938800389539306,0.7642992778882071,"[0.7272727272727273, 0.896551724137931, 1.0, 0.9727891156462585, 0.4666666666666667, 0.7]","[0.8421052631578947, 0.896551724137931, 0.42857142857142855, 0.9407894736842105, 0.7777777777777778, 0.7]","[0.7804878048780488, 0.896551724137931, 0.6, 0.9565217391304348, 0.5833333333333334, 0.7]"
resnet50_cbam,224,10,0.7536443586443586,0.8804458377467227,0.8761061946902655,0.7312539584598406,0.7922930283224402,"[0.8235294117647058, 0.875, 0.7142857142857143, 0.958041958041958, 0.4166666666666667, 0.6]","[0.7777777777777778, 1.0, 0.625, 0.8954248366013072, 0.5555555555555556, 0.9]","[0.8, 0.9333333333333333, 0.6666666666666666, 0.9256756756756757, 0.47619047619047616, 0.72]"
resnet50_cbam,224,11,0.7405467306225558,0.8866895930287254,0.8810572687224669,0.7134635832004254,0.7767262985048827,"[0.7368421052631579, 0.9, 0.4444444444444444, 0.9722222222222222, 0.5, 0.7272727272727273]","[0.7368421052631579, 0.9310344827586207, 0.5714285714285714, 0.9210526315789473, 0.7, 0.8]","[0.7368421052631579, 0.9152542372881356, 0.5, 0.9459459459459459, 0.5833333333333334, 0.7619047619047619]"
