model,img_size,fold,f1_macro,f1_weighted,accuracy,precision_macro,recall_macro,precision_per_class,recall_per_class,f1_per_class
efficientnetb3,192,6,0.7134393412823234,0.8503110349534135,0.8370044052863436,0.6761808672256433,0.7748433583959898,"[0.7272727272727273, 0.9666666666666667, 0.5, 0.9477611940298507, 0.6153846153846154, 0.3]","[0.8421052631578947, 1.0, 0.5714285714285714, 0.8355263157894737, 0.8, 0.6]","[0.7804878048780488, 0.9830508474576272, 0.5333333333333333, 0.8881118881118881, 0.6956521739130435, 0.4]"
efficientnetb3,192,7,0.7076047840701759,0.8412055319983369,0.8237885462555066,0.662402521695585,0.8037468933566938,"[0.7142857142857143, 0.9615384615384616, 0.5454545454545454, 0.9618320610687023, 0.4, 0.391304347826087]","[0.7894736842105263, 0.8620689655172413, 0.8571428571428571, 0.8289473684210527, 0.6666666666666666, 0.8181818181818182]","[0.75, 0.9090909090909091, 0.6666666666666666, 0.8904593639575972, 0.5, 0.5294117647058824]"
efficientnetb3,192,8,0.7063121651017142,0.8593195774610367,0.8451327433628318,0.6631834215167548,0.7851118457062195,"[0.7, 0.9642857142857143, 0.5, 0.9703703703703703, 0.4, 0.4444444444444444]","[0.7368421052631579, 0.9310344827586207, 0.7142857142857143, 0.8618421052631579, 0.6666666666666666, 0.8]","[0.717948717948718, 0.9473684210526315, 0.5882352941176471, 0.9128919860627178, 0.5, 0.5714285714285714]"
efficientnetb3,192,9,0.7548309779340068,0.8773226890597287,0.8672566371681416,0.7452038369304557,0.7960035385398362,"[0.5333333333333333, 1.0, 0.8, 0.9712230215827338, 0.5, 0.6666666666666666]","[0.8421052631578947, 0.896551724137931, 0.5714285714285714, 0.8881578947368421, 0.7777777777777778, 0.8]","[0.6530612244897959, 0.9454545454545454, 0.6666666666666666, 0.9278350515463918, 0.6086956521739131, 0.7272727272727273]"
efficientnetb3,192,10,0.7526605761910486,0.8572372977095826,0.8407079646017699,0.7219146403317446,0.8333177715530659,"[0.6363636363636364, 0.8709677419354839, 0.8571428571428571, 0.9844961240310077, 0.6363636363636364, 0.34615384615384615]","[0.7777777777777778, 0.9642857142857143, 0.75, 0.8300653594771242, 0.7777777777777778, 0.9]","[0.7, 0.9152542372881356, 0.8, 0.900709219858156, 0.7, 0.5]"
efficientnetb3,192,11,0.6634130326587359,0.8318211408845848,0.8149779735682819,0.6228962289307117,0.7360621381038803,"[0.5517241379310345, 0.9642857142857143, 0.5555555555555556, 0.9692307692307692, 0.3076923076923077, 0.3888888888888889]","[0.8421052631578947, 0.9310344827586207, 0.7142857142857143, 0.8289473684210527, 0.4, 0.7]","[0.6666666666666666, 0.9473684210526315, 0.625, 0.8936170212765957, 0.34782608695652173, 0.5]"
efficientnetb3,192,12,0.7541521759813826,0.8761406013500831,0.8678414096916299,0.7145962732919254,0.8095127338548392,"[0.6666666666666666, 0.9666666666666667, 0.6666666666666666, 0.9637681159420289, 0.35714285714285715, 0.6666666666666666]","[0.8421052631578947, 1.0, 0.8571428571428571, 0.875, 0.5555555555555556, 0.7272727272727273]","[0.7441860465116279, 0.9830508474576272, 0.75, 0.9172413793103448, 0.43478260869565216, 0.6956521739130435]"
efficientnetb3,192,13,0.7169450969813945,0.84521830185547,0.831858407079646,0.677278038893284,0.7869183255072548,"[0.5, 0.896551724137931, 0.7142857142857143, 0.9699248120300752, 0.5384615384615384, 0.4444444444444444]","[0.6842105263157895, 0.896551724137931, 0.7142857142857143, 0.8486842105263158, 0.7777777777777778, 0.8]","[0.5777777777777777, 0.896551724137931, 0.7142857142857143, 0.9052631578947369, 0.6363636363636364, 0.5714285714285714]"
efficientnetb3,192,14,0.7553111326228136,0.8766715807481692,0.8716814159292036,0.7272312162723121,0.7960348668606382,"[0.6363636363636364, 1.0, 0.6, 0.9452054794520548, 0.6363636363636364, 0.5454545454545454]","[0.7368421052631579, 0.896551724137931, 0.8571428571428571, 0.9078947368421053, 0.7777777777777778, 0.6]","[0.6829268292682927, 0.9454545454545454, 0.7058823529411765, 0.9261744966442953, 0.7, 0.5714285714285714]"
efficientnetb3,192,15,0.7147306779226016,0.8666113265137767,0.8539823008849557,0.6795832723368954,0.7902505446623094,"[0.6666666666666666, 0.9333333333333333, 0.5454545454545454, 0.9851851851851852, 0.5555555555555556, 0.391304347826087]","[0.6666666666666666, 1.0, 0.75, 0.869281045751634, 0.5555555555555556, 0.9]","[0.6666666666666666, 0.9655172413793104, 0.631578947368421, 0.9236111111111112, 0.5555555555555556, 0.5454545454545454]"
efficientnetb3,224,1,0.7233079040338568,0.8492438545301981,0.8370044052863436,0.6821043269092271,0.7884744188056348,"[0.4666666666666667, 0.9310344827586207, 0.625, 0.9699248120300752, 0.5, 0.6]","[0.7368421052631579, 0.9310344827586207, 0.7142857142857143, 0.8486842105263158, 0.6, 0.9]","[0.5714285714285714, 0.9310344827586207, 0.6666666666666666, 0.9052631578947369, 0.5454545454545454, 0.72]"
efficientnetb3,224,2,0.7207711886871048,0.8384104943004818,0.8237885462555066,0.6717029396853959,0.8036559964872124,"[0.6296296296296297, 0.9642857142857143, 0.6666666666666666, 0.9538461538461539, 0.5, 0.3157894736842105]","[0.8947368421052632, 0.9310344827586207, 0.8571428571428571, 0.8157894736842105, 0.7777777777777778, 0.5454545454545454]","[0.7391304347826086, 0.9473684210526315, 0.75, 0.8794326241134752, 0.6086956521739131, 0.4]"
efficientnetb3,224,3,0.7547456546754553,0.8781497035691798,0.8761061946902655,0.7359788720836055,0.7898702695435907,"[0.631578947368421, 1.0, 0.6363636363636364, 0.9395973154362416, 0.625, 0.5833333333333334]","[0.631578947368421, 0.9310344827586207, 1.0, 0.9210526315789473, 0.5555555555555556, 0.7]","[0.631578947368421, 0.9642857142857143, 0.7777777777777778, 0.9302325581395349, 0.5882352941176471, 0.6363636363636364]"
efficientnetb3,224,4,0.7081211192450928,0.8354202181376482,0.8141592920353983,0.6515661667176819,0.832281974092319,"[0.5925925925925926, 1.0, 0.5, 0.9834710743801653, 0.5, 0.3333333333333333]","[0.8421052631578947, 0.9655172413793104, 0.7142857142857143, 0.7828947368421053, 0.8888888888888888, 0.8]","[0.6956521739130435, 0.9824561403508771, 0.5882352941176471, 0.8717948717948718, 0.64, 0.47058823529411764]"
efficientnetb3,224,5,0.7241268966193163,0.886676632318668,0.8672566371681416,0.707637451115712,0.774537037037037,"[0.9333333333333333, 1.0, 0.5555555555555556, 0.9855072463768116, 0.23809523809523808, 0.5333333333333333]","[0.7777777777777778, 1.0, 0.625, 0.8888888888888888, 0.5555555555555556, 0.8]","[0.8484848484848485, 1.0, 0.5882352941176471, 0.9347079037800687, 0.3333333333333333, 0.64]"
efficientnetb3,224,6,0.7043324336427785,0.8635978618357473,0.8590308370044053,0.6855996749100197,0.72896465301184,"[0.64, 0.9655172413793104, 0.5, 0.9444444444444444, 0.7, 0.36363636363636365]","[0.8421052631578947, 0.9655172413793104, 0.5714285714285714, 0.8947368421052632, 0.7, 0.4]","[0.7272727272727273, 0.9655172413793104, 0.5333333333333333, 0.918918918918919, 0.7, 0.38095238095238093]"
efficientnetb3,224,7,0.7500905963518126,0.8760478071786437,0.8678414096916299,0.719416158889843,0.8070363670409043,"[0.7777777777777778, 0.9615384615384616, 0.6, 0.958041958041958, 0.5454545454545454, 0.47368421052631576]","[0.7368421052631579, 0.8620689655172413, 0.8571428571428571, 0.9013157894736842, 0.6666666666666666, 0.8181818181818182]","[0.7567567567567568, 0.9090909090909091, 0.7058823529411765, 0.9288135593220339, 0.6, 0.6]"
efficientnetb3,224,8,0.7128179046402505,0.8725903810085485,0.8628318584070797,0.681711666874041,0.7773667886190573,"[0.7368421052631579, 1.0, 0.5, 0.9645390070921985, 0.4444444444444444, 0.4444444444444444]","[0.7368421052631579, 0.9310344827586207, 0.8571428571428571, 0.8947368421052632, 0.4444444444444444, 0.8]","[0.7368421052631579, 0.9642857142857143, 0.631578947368421, 0.9283276450511946, 0.4444444444444444, 0.5714285714285714]"
efficientnetb3,224,9,0.7444673800789442,0.8641018458571283,0.8495575221238938,0.7163606107154495,0.8062098493359837,"[0.5161290322580645, 1.0, 0.8333333333333334, 0.9772727272727273, 0.4, 0.5714285714285714]","[0.8421052631578947, 0.9655172413793104, 0.7142857142857143, 0.8486842105263158, 0.6666666666666666, 0.8]","[0.64, 0.9824561403508771, 0.7692307692307693, 0.9084507042253521, 0.5, 0.6666666666666666]"
efficientnetb3,224,10,0.7319271092320365,0.8550357842567845,0.8407079646017699,0.698595633756924,0.8077186430127608,"[0.65, 0.8709677419354839, 0.6666666666666666, 0.9772727272727273, 0.6666666666666666, 0.36]","[0.7222222222222222, 0.9642857142857143, 0.75, 0.8431372549019608, 0.6666666666666666, 0.9]","[0.6842105263157895, 0.9152542372881356, 0.7058823529411765, 0.9052631578947369, 0.6666666666666666, 0.5142857142857142]"
efficientnetb3,224,11,0.7006112319850989,0.8495087077874348,0.8325991189427313,0.6574486382056356,0.7825079941232391,"[0.5925925925925926, 1.0, 0.5555555555555556, 0.9770992366412213, 0.375, 0.4444444444444444]","[0.8421052631578947, 0.896551724137931, 0.7142857142857143, 0.8421052631578947, 0.6, 0.8]","[0.6956521739130435, 0.9454545454545454, 0.625, 0.9045936395759717, 0.46153846153846156, 0.5714285714285714]"
efficientnetb3,224,12,0.7458417490451897,0.8679497120467616,0.8590308370044053,0.6951227248328697,0.8247417786891472,"[0.6956521739130435, 0.9666666666666667, 0.5, 0.9629629629629629, 0.5454545454545454, 0.5]","[0.8421052631578947, 1.0, 0.8571428571428571, 0.8552631578947368, 0.6666666666666666, 0.7272727272727273]","[0.7619047619047619, 0.9830508474576272, 0.631578947368421, 0.9059233449477352, 0.6, 0.5925925925925926]"
efficientnetb3,224,13,0.7300925392922171,0.8569743254913293,0.8407079646017699,0.6842222064176927,0.81949977914134,"[0.6086956521739131, 0.9285714285714286, 0.75, 0.9847328244274809, 0.3888888888888889, 0.4444444444444444]","[0.7368421052631579, 0.896551724137931, 0.8571428571428571, 0.8486842105263158, 0.7777777777777778, 0.8]","[0.6666666666666666, 0.9122807017543859, 0.8, 0.911660777385159, 0.5185185185185185, 0.5714285714285714]"
efficientnetb3,224,14,0.7696226266512783,0.8955154570427276,0.8893805309734514,0.7385020072520073,0.8132794870317556,"[0.7272727272727273, 1.0, 0.5, 0.9652777777777778, 0.7, 0.5384615384615384]","[0.8421052631578947, 0.9310344827586207, 0.7142857142857143, 0.9144736842105263, 0.7777777777777778, 0.7]","[0.7804878048780488, 0.9642857142857143, 0.5882352941176471, 0.9391891891891891, 0.7368421052631579, 0.6086956521739131]"
efficientnetb3,224,15,0.765756108922055,0.8779946877030084,0.8672566371681416,0.7249309868875086,0.8432578586990352,"[0.6666666666666666, 1.0, 0.7, 0.9710144927536232, 0.5833333333333334, 0.42857142857142855]","[0.6666666666666666, 0.9642857142857143, 0.875, 0.8758169934640523, 0.7777777777777778, 0.9]","[0.6666666666666666, 0.9818181818181818, 0.7777777777777778, 0.9209621993127147, 0.6666666666666666, 0.5806451612903226]"
resnet50,192,1,0.7354799585910455,0.8754875745766879,0.8722466960352423,0.7163847567957157,0.7589631406101461,"[0.7, 0.9, 0.5714285714285714, 0.952054794520548, 0.5384615384615384, 0.6363636363636364]","[0.7368421052631579, 0.9310344827586207, 0.5714285714285714, 0.9144736842105263, 0.7, 0.7]","[0.717948717948718, 0.9152542372881356, 0.5714285714285714, 0.9328859060402684, 0.6086956521739131, 0.6666666666666666]"
resnet50,192,2,0.7675561452651235,0.8943070295588674,0.8986784140969163,0.787271001944915,0.7636506801661066,"[0.782608695652174, 0.9642857142857143, 0.75, 0.935064935064935, 0.6666666666666666, 0.625]","[0.9473684210526315, 0.9310344827586207, 0.8571428571428571, 0.9473684210526315, 0.4444444444444444, 0.45454545454545453]","[0.8571428571428571, 0.9473684210526315, 0.8, 0.9411764705882353, 0.5333333333333333, 0.5263157894736842]"
resnet50,192,3,0.6929165605636194,0.8482490743682831,0.8495575221238938,0.7067477275810609,0.6905000768204035,"[0.7142857142857143, 0.9259259259259259, 0.5714285714285714, 0.9038461538461539, 0.625, 0.5]","[0.5263157894736842, 0.8620689655172413, 0.5714285714285714, 0.9276315789473685, 0.5555555555555556, 0.7]","[0.6060606060606061, 0.8928571428571429, 0.5714285714285714, 0.9155844155844156, 0.5882352941176471, 0.5833333333333334]"
resnet50,192,4,0.7733495826940572,0.9049950120353938,0.8982300884955752,0.7408468302948473,0.826479272894881,"[0.9, 0.9655172413793104, 0.5714285714285714, 0.9787234042553191, 0.5, 0.5294117647058824]","[0.9473684210526315, 0.9655172413793104, 0.5714285714285714, 0.9078947368421053, 0.6666666666666666, 0.9]","[0.9230769230769231, 0.9655172413793104, 0.5714285714285714, 0.9419795221843004, 0.5714285714285714, 0.6666666666666666]"
resnet50,192,5,0.639988252218887,0.8419026542064769,0.8407079646017699,0.6272516835016836,0.6732065048241519,"[0.5454545454545454, 1.0, 0.5555555555555556, 0.9333333333333333, 0.16666666666666666, 0.5625]","[0.6666666666666666, 0.8214285714285714, 0.625, 0.9150326797385621, 0.1111111111111111, 0.9]","[0.6, 0.9019607843137255, 0.5882352941176471, 0.9240924092409241, 0.13333333333333333, 0.6923076923076923]"
resnet50,192,6,0.7922768180465325,0.8967324620228888,0.8898678414096917,0.7974412837907288,0.8298418459942961,"[0.782608695652174, 1.0, 1.0, 0.9645390070921985, 0.6, 0.4375]","[0.9473684210526315, 0.9655172413793104, 0.5714285714285714, 0.8947368421052632, 0.9, 0.7]","[0.8571428571428571, 0.9824561403508771, 0.7272727272727273, 0.9283276450511946, 0.72, 0.5384615384615384]"
resnet50,192,7,0.8129029304029304,0.9142856336028142,0.9118942731277532,0.8031228707699295,0.8392864235650079,"[0.8, 1.0, 0.75, 0.9662162162162162, 0.7142857142857143, 0.5882352941176471]","[0.8421052631578947, 0.9310344827586207, 0.8571428571428571, 0.9407894736842105, 0.5555555555555556, 0.9090909090909091]","[0.8205128205128205, 0.9642857142857143, 0.8, 0.9533333333333334, 0.625, 0.7142857142857143]"
resnet50,192,8,0.6893820123054651,0.869673261625425,0.8716814159292036,0.6971397280537066,0.6920595310114366,"[0.75, 0.9259259259259259, 0.5714285714285714, 0.9354838709677419, 0.42857142857142855, 0.5714285714285714]","[0.631578947368421, 0.8620689655172413, 0.5714285714285714, 0.9539473684210527, 0.3333333333333333, 0.8]","[0.6857142857142857, 0.8928571428571429, 0.5714285714285714, 0.9446254071661238, 0.375, 0.6666666666666666]"
resnet50,192,9,0.7462677976799061,0.8796006201822548,0.8805309734513275,0.7497246971402114,0.7460732770623877,"[0.7647058823529411, 0.84375, 0.6666666666666666, 0.9403973509933775, 0.5555555555555556, 0.7272727272727273]","[0.6842105263157895, 0.9310344827586207, 0.5714285714285714, 0.9342105263157895, 0.5555555555555556, 0.8]","[0.7222222222222222, 0.8852459016393442, 0.6153846153846154, 0.9372937293729373, 0.5555555555555556, 0.7619047619047619]"
resnet50,192,10,0.7746194113586536,0.9016362502636054,0.9026548672566372,0.7892759332921605,0.765822440087146,"[0.8235294117647058, 0.9655172413793104, 0.8333333333333334, 0.9415584415584416, 0.4444444444444444, 0.7272727272727273]","[0.7777777777777778, 1.0, 0.625, 0.9477124183006536, 0.4444444444444444, 0.8]","[0.8, 0.9824561403508771, 0.7142857142857143, 0.9446254071661238, 0.4444444444444444, 0.7619047619047619]"
resnet50,192,11,0.6896722325293753,0.8586681621294584,0.8502202643171806,0.6675816465122956,0.7323859217008036,"[0.6086956521739131, 0.9230769230769231, 0.5, 0.9647887323943662, 0.4375, 0.5714285714285714]","[0.7368421052631579, 0.8275862068965517, 0.42857142857142855, 0.9013157894736842, 0.7, 0.8]","[0.6666666666666666, 0.8727272727272727, 0.46153846153846156, 0.9319727891156463, 0.5384615384615384, 0.6666666666666666]"
resnet50,192,12,0.7698545104965869,0.8908118096299653,0.8854625550660793,0.766809264540662,0.7938971863654259,"[0.875, 0.875, 0.75, 0.9655172413793104, 0.7142857142857143, 0.42105263157894735]","[0.7368421052631579, 0.9655172413793104, 0.8571428571428571, 0.9210526315789473, 0.5555555555555556, 0.7272727272727273]","[0.8, 0.9180327868852459, 0.8, 0.9427609427609428, 0.625, 0.5333333333333333]"
resnet50,192,13,0.7161466165413534,0.8756352718078383,0.8716814159292036,0.7119356198303567,0.7397379944113157,"[0.8947368421052632, 1.0, 0.5714285714285714, 0.9324324324324325, 0.42857142857142855, 0.4444444444444444]","[0.8947368421052632, 0.9310344827586207, 0.5714285714285714, 0.9078947368421053, 0.3333333333333333, 0.8]","[0.8947368421052632, 0.9642857142857143, 0.5714285714285714, 0.92, 0.375, 0.5714285714285714]"
resnet50,192,14,0.7293467789996163,0.8888181816999622,0.8893805309734514,0.7487249404057553,0.7174391918493551,"[0.8421052631578947, 1.0, 0.6, 0.9290322580645162, 0.45454545454545453, 0.6666666666666666]","[0.8421052631578947, 0.9310344827586207, 0.42857142857142855, 0.9473684210526315, 0.5555555555555556, 0.6]","[0.8421052631578947, 0.9642857142857143, 0.5, 0.9381107491856677, 0.5, 0.631578947368421]"
resnet50,192,15,0.766921275025144,0.8865354688474582,0.8849557522123894,0.7562044814879806,0.785838779956427,"[0.7222222222222222, 0.9655172413793104, 0.5714285714285714, 0.9395973154362416, 0.5384615384615384, 0.8]","[0.7222222222222222, 1.0, 0.5, 0.9150326797385621, 0.7777777777777778, 0.8]","[0.7222222222222222, 0.9824561403508771, 0.5333333333333333, 0.9271523178807947, 0.6363636363636364, 0.8]"
resnet50,224,1,0.7194069644899749,0.8734565140095358,0.8678414096916299,0.7011897420084284,0.7583992308357099,"[0.6521739130434783, 0.9, 0.6, 0.9716312056737588, 0.5, 0.5833333333333334]","[0.7894736842105263, 0.9310344827586207, 0.42857142857142855, 0.9013157894736842, 0.8, 0.7]","[0.7142857142857143, 0.9152542372881356, 0.5, 0.9351535836177475, 0.6153846153846154, 0.6363636363636364]"
resnet50,224,2,0.8213545068196231,0.9132488264390732,0.9118942731277532,0.8271917245071608,0.8246032509870985,"[0.6923076923076923, 1.0, 0.8333333333333334, 0.959731543624161, 0.7777777777777778, 0.7]","[0.9473684210526315, 0.9310344827586207, 0.7142857142857143, 0.9407894736842105, 0.7777777777777778, 0.6363636363636364]","[0.8, 0.9642857142857143, 0.7692307692307693, 0.9501661129568106, 0.7777777777777778, 0.6666666666666666]"
resnet50,224,3,0.7084314354731777,0.8599179581480466,0.8584070796460177,0.7151448609366032,0.7096697682904579,"[0.6875, 0.9310344827586207, 0.6666666666666666, 0.9210526315789473, 0.38461538461538464, 0.7]","[0.5789473684210527, 0.9310344827586207, 0.5714285714285714, 0.9210526315789473, 0.5555555555555556, 0.7]","[0.6285714285714286, 0.9310344827586207, 0.6153846153846154, 0.9210526315789473, 0.45454545454545453, 0.7]"
resnet50,224,4,0.7754494547597997,0.8932607215793058,0.8805309734513275,0.7434518193106715,0.8569373625634968,"[0.9, 0.9655172413793104, 0.6666666666666666, 0.9850746268656716, 0.38095238095238093, 0.5625]","[0.9473684210526315, 0.9655172413793104, 0.5714285714285714, 0.868421052631579, 0.8888888888888888, 0.9]","[0.9230769230769231, 0.9655172413793104, 0.6153846153846154, 0.9230769230769231, 0.5333333333333333, 0.6923076923076923]"
resnet50,224,5,0.7801074471999357,0.9115734587153276,0.915929203539823,0.799847279157624,0.7788126361655774,"[0.8666666666666667, 0.9655172413793104, 0.6, 0.9487179487179487, 0.6, 0.8181818181818182]","[0.7222222222222222, 1.0, 0.75, 0.9673202614379085, 0.3333333333333333, 0.9]","[0.7878787878787878, 0.9824561403508771, 0.6666666666666666, 0.9579288025889967, 0.42857142857142855, 0.8571428571428571]"
resnet50,224,6,0.7327472893524071,0.8693237054386656,0.8634361233480177,0.7096961482109334,0.7760197908564516,"[0.7391304347826086, 0.9655172413793104, 0.7142857142857143, 0.950354609929078, 0.4444444444444444, 0.4444444444444444]","[0.8947368421052632, 0.9655172413793104, 0.7142857142857143, 0.881578947368421, 0.8, 0.4]","[0.8095238095238095, 0.9655172413793104, 0.7142857142857143, 0.9146757679180887, 0.5714285714285714, 0.42105263157894735]"
resnet50,224,7,0.8020569937788481,0.9210796001559488,0.920704845814978,0.7892063492063492,0.8270821821184798,"[0.8095238095238095, 1.0, 0.6666666666666666, 0.9733333333333334, 0.5714285714285714, 0.7142857142857143]","[0.8947368421052632, 0.896551724137931, 0.8571428571428571, 0.9605263157894737, 0.4444444444444444, 0.9090909090909091]","[0.85, 0.9454545454545454, 0.75, 0.9668874172185431, 0.5, 0.8]"
resnet50,224,8,0.7351659451659452,0.8808083362065663,0.8761061946902655,0.7163465913465913,0.7607729813038343,"[0.6666666666666666, 0.9615384615384616, 0.4444444444444444, 0.9527027027027027, 0.5454545454545454, 0.7272727272727273]","[0.7368421052631579, 0.8620689655172413, 0.5714285714285714, 0.9276315789473685, 0.6666666666666666, 0.8]","[0.7, 0.9090909090909091, 0.5, 0.94, 0.6, 0.7619047619047619]"
resnet50,224,9,0.7282980304719434,0.8774681583646571,0.8761061946902655,0.7226218304058416,0.7398808323490719,"[0.6086956521739131, 0.9032258064516129, 0.5, 0.9523809523809523, 0.5714285714285714, 0.8]","[0.7368421052631579, 0.9655172413793104, 0.5714285714285714, 0.9210526315789473, 0.4444444444444444, 0.8]","[0.6666666666666666, 0.9333333333333333, 0.5333333333333333, 0.9364548494983278, 0.5, 0.8]"
resnet50,224,10,0.7787626269388815,0.9000154126214286,0.8982300884955752,0.775117949165136,0.797739651416122,"[0.7368421052631579, 0.9655172413793104, 0.8333333333333334, 0.9594594594594594, 0.5555555555555556, 0.6]","[0.7777777777777778, 1.0, 0.625, 0.9281045751633987, 0.5555555555555556, 0.9]","[0.7567567567567568, 0.9824561403508771, 0.7142857142857143, 0.9435215946843853, 0.5555555555555556, 0.72]"
resnet50,224,11,0.7122511296983031,0.8770942523552684,0.8722466960352423,0.6923419257894143,0.7392749114164722,"[0.6818181818181818, 0.9629629629629629, 0.42857142857142855, 0.958904109589041, 0.5833333333333334, 0.5384615384615384]","[0.7894736842105263, 0.896551724137931, 0.42857142857142855, 0.9210526315789473, 0.7, 0.7]","[0.7317073170731707, 0.9285714285714286, 0.42857142857142855, 0.9395973154362416, 0.6363636363636364, 0.6086956521739131]"
resnet50,224,12,0.7855947647798306,0.9016101696457862,0.8986784140969163,0.7654864976293548,0.8160076589069329,"[0.7272727272727273, 0.8928571428571429, 0.6, 0.9727891156462585, 0.6, 0.8]","[0.8421052631578947, 0.8620689655172413, 0.8571428571428571, 0.9407894736842105, 0.6666666666666666, 0.7272727272727273]","[0.7804878048780488, 0.8771929824561403, 0.7058823529411765, 0.9565217391304348, 0.631578947368421, 0.7619047619047619]"
resnet50,224,13,0.7214993052924088,0.8859337194186142,0.8849557522123894,0.741456368649351,0.7541663065710252,"[0.75, 0.9629629629629629, 0.5, 0.9594594594594594, 0.75, 0.5263157894736842]","[0.7894736842105263, 0.896551724137931, 0.5714285714285714, 0.9342105263157895, 0.3333333333333333, 1.0]","[0.7692307692307693, 0.9285714285714286, 0.5333333333333333, 0.9466666666666667, 0.46153846153846156, 0.6896551724137931]"
resnet50,224,14,0.7431426112661811,0.8974858892280573,0.8938053097345132,0.7309835138782508,0.7638539596116729,"[0.8947368421052632, 1.0, 0.5, 0.9527027027027027, 0.5, 0.5384615384615384]","[0.8947368421052632, 0.9655172413793104, 0.42857142857142855, 0.9276315789473685, 0.6666666666666666, 0.7]","[0.8947368421052632, 0.9824561403508771, 0.46153846153846156, 0.94, 0.5714285714285714, 0.6086956521739131]"
resnet50,224,15,0.7945646577684521,0.8952980568317275,0.8938053097345132,0.7740043687558901,0.8233387799564271,"[0.7647058823529411, 0.9655172413793104, 0.625, 0.9459459459459459, 0.7, 0.6428571428571429]","[0.7222222222222222, 1.0, 0.625, 0.9150326797385621, 0.7777777777777778, 0.9]","[0.7428571428571429, 0.9824561403508771, 0.625, 0.9302325581395349, 0.7368421052631579, 0.75]"
inceptionv3,192,1,0.631845207102939,0.8062047816895902,0.7929515418502202,0.5996008995696203,0.6861453201970443,"[0.43478260869565216, 0.9230769230769231, 0.45454545454545453, 0.9280575539568345, 0.2857142857142857, 0.5714285714285714]","[0.5263157894736842, 0.8275862068965517, 0.7142857142857143, 0.8486842105263158, 0.4, 0.8]","[0.47619047619047616, 0.8727272727272727, 0.5555555555555556, 0.8865979381443299, 0.3333333333333333, 0.6666666666666666]"
inceptionv3,192,2,0.6531566679022066,0.8163080090716333,0.8061674008810573,0.6247019888324237,0.698998399429434,"[0.5357142857142857, 0.9285714285714286, 0.36363636363636365, 0.9202898550724637, 0.5, 0.5]","[0.7894736842105263, 0.896551724137931, 0.5714285714285714, 0.8355263157894737, 0.5555555555555556, 0.5454545454545454]","[0.6382978723404256, 0.9122807017543859, 0.4444444444444444, 0.8758620689655172, 0.5263157894736842, 0.5217391304347826]"
inceptionv3,192,3,0.4867306135598819,0.7156562517991397,0.6902654867256637,0.4771786613815599,0.5223326515522523,"[0.36, 0.9130434782608695, 0.23076923076923078, 0.8592592592592593, 0.3333333333333333, 0.16666666666666666]","[0.47368421052631576, 0.7241379310344828, 0.42857142857142855, 0.7631578947368421, 0.4444444444444444, 0.3]","[0.4090909090909091, 0.8076923076923077, 0.3, 0.8083623693379791, 0.38095238095238093, 0.21428571428571427]"
inceptionv3,192,4,0.6886639425264068,0.8529286098629616,0.8451327433628318,0.6585619815835644,0.7319860955069667,"[0.6666666666666666, 0.9333333333333333, 0.5714285714285714, 0.9496402877697842, 0.36363636363636365, 0.4666666666666667]","[0.8421052631578947, 0.9655172413793104, 0.5714285714285714, 0.868421052631579, 0.4444444444444444, 0.7]","[0.7441860465116279, 0.9491525423728814, 0.5714285714285714, 0.9072164948453608, 0.4, 0.56]"
inceptionv3,192,5,0.6481390987433653,0.8132560481873535,0.8008849557522124,0.6669031448013844,0.6801742919389978,"[0.45, 0.8484848484848485, 1.0, 0.9343065693430657, 0.23529411764705882, 0.5333333333333333]","[0.5, 1.0, 0.5, 0.8366013071895425, 0.4444444444444444, 0.8]","[0.47368421052631576, 0.9180327868852459, 0.6666666666666666, 0.8827586206896552, 0.3076923076923077, 0.64]"
inceptionv3,192,6,0.6105864921965706,0.8034824504950924,0.788546255506608,0.6036551990144267,0.6629699248120301,"[0.75, 0.8529411764705882, 0.5, 0.9312977099236641, 0.28, 0.3076923076923077]","[0.7894736842105263, 1.0, 0.2857142857142857, 0.8026315789473685, 0.7, 0.4]","[0.7692307692307693, 0.9206349206349206, 0.36363636363636365, 0.8621908127208481, 0.4, 0.34782608695652173]"
inceptionv3,192,7,0.6687570556234569,0.8291653435346129,0.8193832599118943,0.6406099456099457,0.7182038822238459,"[0.45454545454545453, 0.92, 0.4166666666666667, 0.9370629370629371, 0.5, 0.6153846153846154]","[0.5263157894736842, 0.7931034482758621, 0.7142857142857143, 0.881578947368421, 0.6666666666666666, 0.7272727272727273]","[0.4878048780487805, 0.8518518518518519, 0.5263157894736842, 0.9084745762711864, 0.5714285714285714, 0.6666666666666666]"
inceptionv3,192,8,0.5699675324675325,0.7889351798643834,0.7654867256637168,0.563230401785389,0.6141808064221858,"[0.5, 0.9615384615384616, 0.42857142857142855, 0.9264705882352942, 0.17391304347826086, 0.3888888888888889]","[0.42105263157894735, 0.8620689655172413, 0.42857142857142855, 0.8289473684210527, 0.4444444444444444, 0.7]","[0.45714285714285713, 0.9090909090909091, 0.42857142857142855, 0.875, 0.25, 0.5]"
